row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode
AL_0007,AL.json,AL,ALAGOAS,Santana do Ipanema,Hospital Regional Dr. Clodolfo Melo,Avenida João Agostinho - Santo Antônio,(82) 3621-3588,5616298,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Fonêutrico|Lonômico|Loxoscélico,,ALAGOAS,Santana do Ipanema,Hospital Regional Dr. Clodolfo Melo,Avenida João Agostinho - Santo Antônio,(82) 3621-3588,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Regional Dr. Clodolfo Melo, Avenida João Agostinho - Santo Antônio, Santana do Ipanema, ALAGOAS, Brasil",,false
AL_0008,AL.json,AL,ALAGOAS,Maceió,Hospital Escola Dr. Helvio Auto - HEHA,"Rua Cônego Fernando Lyra, no Trapiche da Barra",(82) 3315-6826 e (82) 3315-3244,2720035,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Fonêutrico|Lonômico|Loxoscélico,,ALAGOAS,Maceió,Hospital Escola Dr. Helvio Auto - HEHA,"Rua Cônego Fernando Lyra, no Trapiche da Barra",(82) 3315-6826 e (82) 3315-3244,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Escola Dr. Helvio Auto - HEHA, Rua Cônego Fernando Lyra, no Trapiche da Barra, Maceió, ALAGOAS, Brasil",,false
AL_0009,AL.json,AL,ALAGOAS,Maceió,UPA 24 horas Dr Ismar Gatto,"Av. Juca Sampaio, 600, Jacintinho",(82) 3023-5682,4156730,Escorpiônico,municipality inherited from previous row (blank in source),ALAGOAS,Maceió,UPA 24 horas Dr Ismar Gatto,"Av. Juca Sampaio, 600, Jacintinho",(82) 3023-5682,Escorpiônico,"UPA 24 horas Dr Ismar Gatto, Av. Juca Sampaio, 600, Jacintinho, Maceió, ALAGOAS, Brasil",,false
AL_0010,AL.json,AL,ALAGOAS,Maceió,UPA Galba Novaes,"Av. Maceió, 341 - Tabuleiro do Martins, Maceió - AL, 57061-110",(82) 3315-3504,4156714,Escorpiônico,municipality inherited from previous row (blank in source),ALAGOAS,Maceió,UPA Galba Novaes,"Av. Maceió, 341 - Tabuleiro do Martins, Maceió - AL, 57061-110",(82) 3315-3504,Escorpiônico,"UPA Galba Novaes, Av. Maceió, 341 - Tabuleiro do Martins, Maceió - AL, 57061-110, Maceió, ALAGOAS, Brasil",,false
AL_0011,AL.json,AL,ALAGOAS,Coruripe,UPA Coruripe,"Praça Dr. Castro Azevedo, 47 Centro",(82) 99127-1490,7471645,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Antiaracnídico,,ALAGOAS,Coruripe,UPA Coruripe,"Praça Dr. Castro Azevedo, 47 Centro",(82) 99127-1490,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Antiaracnídico","UPA Coruripe, Praça Dr. Castro Azevedo, 47 Centro, Coruripe, ALAGOAS, Brasil",,false
AL_0012,AL.json,AL,ALAGOAS,Maragogi,UPA Maragogi,"AL-101, 200 - Maragogi, AL, 57955-000",(82) 99305-4192,7916043,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Antiaracnídico,,ALAGOAS,Maragogi,UPA Maragogi,"AL-101, 200 - Maragogi, AL, 57955-000",(82) 99305-4192,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Antiaracnídico","UPA Maragogi, AL-101, 200 - Maragogi, AL, 57955-000, Maragogi, ALAGOAS, Brasil",,false
AL_0013,AL.json,AL,ALAGOAS,Porto Calvo,Hospital Regional do Norte,"Rua Alto da Forca s/n, Bairro Mangazala, Rodovia AL105 CEP 57900.000.",(82) 98889-9642,7042671,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Antiaracnídico,,ALAGOAS,Porto Calvo,Hospital Regional do Norte,"Rua Alto da Forca s/n, Bairro Mangazala, Rodovia AL105 CEP 57900.000.",(82) 98889-9642,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Antiaracnídico","Hospital Regional do Norte, Rua Alto da Forca s/n, Bairro Mangazala, Rodovia AL105 CEP 57900.000., Porto Calvo, ALAGOAS, Brasil",,false
AL_0014,AL.json,AL,ALAGOAS,União dos Palmares,Hospital Regional da Mata,"BR-104 - União dos Palmares, AL, 57800-000",(82) 3281-9300,7753470,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Antiaracnídico,,ALAGOAS,União dos Palmares,Hospital Regional da Mata,"BR-104 - União dos Palmares, AL, 57800-000",(82) 3281-9300,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Antiaracnídico","Hospital Regional da Mata, BR-104 - União dos Palmares, AL, 57800-000, União dos Palmares, ALAGOAS, Brasil",,false
AL_0015,AL.json,AL,ALAGOAS,Viçosa,UPA Viçosa,"R. Juarez Távora, 57 - Viçosa, AL, 57700-000",(82) 9954-1345,7099185,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico|Antiaracnídico,,ALAGOAS,Viçosa,UPA Viçosa,"R. Juarez Távora, 57 - Viçosa, AL, 57700-000",(82) 9954-1345,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Antiaracnídico","UPA Viçosa, R. Juarez Távora, 57 - Viçosa, AL, 57700-000, Viçosa, ALAGOAS, Brasil",,false
AM_0001,AM.json,AM,AMAZONAS,Alvarães,Unidade Mista de Alvarães,"Estrada Alvarães Nogueira, s/n - Centro",(97) 3345-1204/1255,2017768,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Alvarães,Unidade Mista de Alvarães,"Estrada Alvarães Nogueira, s/n - Centro",(97) 3345-1204/1255,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Alvarães, Estrada Alvarães Nogueira, s/n - Centro, Alvarães, AMAZONAS, Brasil",,false
AM_0002,AM.json,AM,AMAZONAS,Amaturá,Unidade Mista de Amaturá - Hospital Frei Roberto San Severino,"Rua Antonieta Zao, s/n - Centro",(97) 3463-1128,2016648,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Amaturá,Unidade Mista de Amaturá - Hospital Frei Roberto San Severino,"Rua Antonieta Zao, s/n - Centro",(97) 3463-1128,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Amaturá - Hospital Frei Roberto San Severino, Rua Antonieta Zao, s/n - Centro, Amaturá, AMAZONAS, Brasil",,false
AM_0003,AM.json,AM,AMAZONAS,Anamã,Unidade Mista de Anamã - Hospital Francisco Sales de Moura,"Rua Alvaro Maia, 106 - Centro",(97) 3356-1239,2017679,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Anamã,Unidade Mista de Anamã - Hospital Francisco Sales de Moura,"Rua Alvaro Maia, 106 - Centro",(97) 3356-1239,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Anamã - Hospital Francisco Sales de Moura, Rua Alvaro Maia, 106 - Centro, Anamã, AMAZONAS, Brasil",,false
AM_0004,AM.json,AM,AMAZONAS,Anori,Unidade Hospitalar de Anori - Hospital Darlinda Ribeiro,"Avenida N. Sra. do Perpétuo Socorro, s/n - São Sebastião",(97) 3352-1260,2017379,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Anori,Unidade Hospitalar de Anori - Hospital Darlinda Ribeiro,"Avenida N. Sra. do Perpétuo Socorro, s/n - São Sebastião",(97) 3352-1260,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Anori - Hospital Darlinda Ribeiro, Avenida N. Sra. do Perpétuo Socorro, s/n - São Sebastião, Anori, AMAZONAS, Brasil",,false
AM_0005,AM.json,AM,AMAZONAS,Apuí,Unidade Mista de Apuí - Hospital Eduardo Braga,"Avenida Engº Talles Monte Razo, s/n - Vila Nova",(97) 3389-1219,2013282,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Crotálico,,AMAZONAS,Apuí,Unidade Mista de Apuí - Hospital Eduardo Braga,"Avenida Engº Talles Monte Razo, s/n - Vila Nova",(97) 3389-1219,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Crotálico","Unidade Mista de Apuí - Hospital Eduardo Braga, Avenida Engº Talles Monte Razo, s/n - Vila Nova, Apuí, AMAZONAS, Brasil",,false
AM_0006,AM.json,AM,AMAZONAS,Atalaia do Norte,Unidade Mista de Atalaia do Norte - Hospital São Sebastião,"Rua Augusto Luzeiro, s/n - Centro",(97) 3417-1115/1152,2016672,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Atalaia do Norte,Unidade Mista de Atalaia do Norte - Hospital São Sebastião,"Rua Augusto Luzeiro, s/n - Centro",(97) 3417-1115/1152,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Atalaia do Norte - Hospital São Sebastião, Rua Augusto Luzeiro, s/n - Centro, Atalaia do Norte, AMAZONAS, Brasil",,false
AM_0007,AM.json,AM,AMAZONAS,Atalaia do Norte,1º Pelotão Especial de Fronteira - PEF (Exército-8º BIS),Comunidade de Palmeira do Javari,,,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,military border post; municipality inherited (blank in source),AMAZONAS,Atalaia do Norte,1º Pelotão Especial de Fronteira - PEF (Exército-8º BIS),Comunidade de Palmeira do Javari,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","1º Pelotão Especial de Fronteira - PEF (Exército-8º BIS), Comunidade de Palmeira do Javari, Atalaia do Norte, AMAZONAS, Brasil",phones empty,false
AM_0008,AM.json,AM,AMAZONAS,Atalaia do Norte,4º Pelotão Especial de Fronteira - PEF (Exército-8º BIS),Comunidade de Estirão do Equador,,,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,military border post; municipality inherited (blank in source),AMAZONAS,Atalaia do Norte,4º Pelotão Especial de Fronteira - PEF (Exército-8º BIS),Comunidade de Estirão do Equador,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","4º Pelotão Especial de Fronteira - PEF (Exército-8º BIS), Comunidade de Estirão do Equador, Atalaia do Norte, AMAZONAS, Brasil",phones empty,false
AM_0009,AM.json,AM,AMAZONAS,Atalaia do Norte,Polo Base Alto Ituí,Comunidade Vida Nova,,7159277,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Atalaia do Norte,Polo Base Alto Ituí,Comunidade Vida Nova,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Alto Ituí, Comunidade Vida Nova, Atalaia do Norte, AMAZONAS, Brasil",phones empty,false
AM_0010,AM.json,AM,AMAZONAS,Atalaia do Norte,Polo Base Médio Curuçá,Comunidade São Sebastião,,7159293,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Atalaia do Norte,Polo Base Médio Curuçá,Comunidade São Sebastião,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Médio Curuçá, Comunidade São Sebastião, Atalaia do Norte, AMAZONAS, Brasil",phones empty,false
AM_0011,AM.json,AM,AMAZONAS,Autazes,Unidade Mista de Autazes,"Rua Francisco Barroncas, s/n - Centro",(92) 3317-1231/1335,2013045,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Autazes,Unidade Mista de Autazes,"Rua Francisco Barroncas, s/n - Centro",(92) 3317-1231/1335,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Autazes, Rua Francisco Barroncas, s/n - Centro, Autazes, AMAZONAS, Brasil",,false
AM_0012,AM.json,AM,AMAZONAS,Barcelos,Unidade Mista de Barcelos,"Rua Dorval Porto, 1136 - Centro",(97) 3321-1122,2015242,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Barcelos,Unidade Mista de Barcelos,"Rua Dorval Porto, 1136 - Centro",(97) 3321-1122,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Barcelos, Rua Dorval Porto, 1136 - Centro, Barcelos, AMAZONAS, Brasil",,false
AM_0013,AM.json,AM,AMAZONAS,Barreirinha,Unidade Mista de Barreirinha,"Rua Terra Preta do Castanhal, s/n - São Judas Tadeu",(92) 3531-8125/7059,2012022,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Barreirinha,Unidade Mista de Barreirinha,"Rua Terra Preta do Castanhal, s/n - São Judas Tadeu",(92) 3531-8125/7059,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Barreirinha, Rua Terra Preta do Castanhal, s/n - São Judas Tadeu, Barreirinha, AMAZONAS, Brasil",,false
AM_0014,AM.json,AM,AMAZONAS,Barreirinha,Polo Base Araticum,Rio Andirá,,7406150,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Barreirinha,Polo Base Araticum,Rio Andirá,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Araticum, Rio Andirá, Barreirinha, AMAZONAS, Brasil",phones empty,false
AM_0015,AM.json,AM,AMAZONAS,Benjamin Constant,Hospital Geral Dr. Melvino de Jesus,"Rua 13 de Maio, 1492 - Coimbra",(97) 3415-5246/6240,2016974,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Benjamin Constant,Hospital Geral Dr. Melvino de Jesus,"Rua 13 de Maio, 1492 - Coimbra",(97) 3415-5246/6240,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Geral Dr. Melvino de Jesus, Rua 13 de Maio, 1492 - Coimbra, Benjamin Constant, AMAZONAS, Brasil",,false
AM_0016,AM.json,AM,AMAZONAS,Beruri,Hospital Antonio Ferreira Campos,"Avenida Costa e Silva, s/n - São Francisco",(97) 3351-1142,2016605,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Beruri,Hospital Antonio Ferreira Campos,"Avenida Costa e Silva, s/n - São Francisco",(97) 3351-1142,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Antonio Ferreira Campos, Avenida Costa e Silva, s/n - São Francisco, Beruri, AMAZONAS, Brasil",,false
AM_0017,AM.json,AM,AMAZONAS,Boa Vista do Ramos,Unidade Mista de Boa Vista do Ramos,"Estrada Presidente Figueiredo, s/n - Centro",(97) 3545-5158/7179,2016354,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Boa Vista do Ramos,Unidade Mista de Boa Vista do Ramos,"Estrada Presidente Figueiredo, s/n - Centro",(97) 3545-5158/7179,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Boa Vista do Ramos, Estrada Presidente Figueiredo, s/n - Centro, Boa Vista do Ramos, AMAZONAS, Brasil",,false
AM_0018,AM.json,AM,AMAZONAS,Boca do Acre,Unidade Hospitalar de Boca do Acre,"Rua Coronel José Assunção, s/n - Plator do Piquiá",(97) 3451-2157,2012499,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Boca do Acre,Unidade Hospitalar de Boca do Acre,"Rua Coronel José Assunção, s/n - Plator do Piquiá",(97) 3451-2157,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Boca do Acre, Rua Coronel José Assunção, s/n - Plator do Piquiá, Boca do Acre, AMAZONAS, Brasil",,false
AM_0019,AM.json,AM,AMAZONAS,Borba,Hospital Vó Mundoca,"Rua Silverino Nery, s/n - Centro",(92) 3512-1526/1104,2012383,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Borba,Hospital Vó Mundoca,"Rua Silverino Nery, s/n - Centro",(92) 3512-1526/1104,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Vó Mundoca, Rua Silverino Nery, s/n - Centro, Borba, AMAZONAS, Brasil",,false
AM_0020,AM.json,AM,AMAZONAS,Caapiranga,Unidade Hospitalar Odilon Alves de Araújo,"Rua Félix Amorim, s/n - Santa Luzia",(92) 3364-1040,2016656,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Caapiranga,Unidade Hospitalar Odilon Alves de Araújo,"Rua Félix Amorim, s/n - Santa Luzia",(92) 3364-1040,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Odilon Alves de Araújo, Rua Félix Amorim, s/n - Santa Luzia, Caapiranga, AMAZONAS, Brasil",,false
AM_0021,AM.json,AM,AMAZONAS,Canutama,Hospital Regional de Canutama Dr. Leonardo Parente,"Avenida Botinelly, 213 - Centro",(97) 3334-1337/1068,2016419,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Canutama,Hospital Regional de Canutama Dr. Leonardo Parente,"Avenida Botinelly, 213 - Centro",(97) 3334-1337/1068,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional de Canutama Dr. Leonardo Parente, Avenida Botinelly, 213 - Centro, Canutama, AMAZONAS, Brasil",,false
AM_0022,AM.json,AM,AMAZONAS,Carauari,Hospital Unidade Mista de Carauari,"Rua Celino de Menezes, 1672 - Nova República",(97) 3491-1116/1350,2017555,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Carauari,Hospital Unidade Mista de Carauari,"Rua Celino de Menezes, 1672 - Nova República",(97) 3491-1116/1350,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Unidade Mista de Carauari, Rua Celino de Menezes, 1672 - Nova República, Carauari, AMAZONAS, Brasil",,false
AM_0023,AM.json,AM,AMAZONAS,Careiro Castanho,Hospital Deoclécio dos Santos,BR 319 Km 102 - Centro,(92) 3362-1092/1137,2017652,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Careiro Castanho,Hospital Deoclécio dos Santos,BR 319 Km 102 - Centro,(92) 3362-1092/1137,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Deoclécio dos Santos, BR 319 Km 102 - Centro, Careiro Castanho, AMAZONAS, Brasil",,false
AM_0024,AM.json,AM,AMAZONAS,Careiro da Várzea,Unidade Hospitalar de Careiro da Várzea,"Rua Walmir Bezerra, Centro",,2016915,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,phone not provided,AMAZONAS,Careiro da Várzea,Unidade Hospitalar de Careiro da Várzea,"Rua Walmir Bezerra, Centro",,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Careiro da Várzea, Rua Walmir Bezerra, Centro, Careiro da Várzea, AMAZONAS, Brasil",phones empty,false
AM_0025,AM.json,AM,AMAZONAS,Coari,Hospital Regional de Coari Dr. Odair Carlos Geraldo,"Estrada Coari-Mamiá, 490 - Espírito Santo",(97) 3561-4141,2018136,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Coari,Hospital Regional de Coari Dr. Odair Carlos Geraldo,"Estrada Coari-Mamiá, 490 - Espírito Santo",(97) 3561-4141,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional de Coari Dr. Odair Carlos Geraldo, Estrada Coari-Mamiá, 490 - Espírito Santo, Coari, AMAZONAS, Brasil",,false
AM_0026,AM.json,AM,AMAZONAS,Codajás,Hospital João da Silva Bastos,"Rua Padre Domingos, s/n - Santa Luzia",(97) 3353-0090,2019523,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Codajás,Hospital João da Silva Bastos,"Rua Padre Domingos, s/n - Santa Luzia",(97) 3353-0090,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital João da Silva Bastos, Rua Padre Domingos, s/n - Santa Luzia, Codajás, AMAZONAS, Brasil",,false
AM_0027,AM.json,AM,AMAZONAS,Eirunepé,Unidade Hospitalar de Eirunepé,"Rua Padre Hosphel, 1181 - Nossa Senhora Aparecida",(97) 3481-1428/3198,2016397,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Eirunepé,Unidade Hospitalar de Eirunepé,"Rua Padre Hosphel, 1181 - Nossa Senhora Aparecida",(97) 3481-1428/3198,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Eirunepé, Rua Padre Hosphel, 1181 - Nossa Senhora Aparecida, Eirunepé, AMAZONAS, Brasil",,false
AM_0028,AM.json,AM,AMAZONAS,Envira,Unidade Hospitalar Evaristo Rates da Silva,"Rua 27 de julho, 306 - São Francisco",(97) 3483-1045,2708892,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Envira,Unidade Hospitalar Evaristo Rates da Silva,"Rua 27 de julho, 306 - São Francisco",(97) 3483-1045,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Evaristo Rates da Silva, Rua 27 de julho, 306 - São Francisco, Envira, AMAZONAS, Brasil",,false
AM_0029,AM.json,AM,AMAZONAS,Fonte Boa,Hospital Regional de Fonte Boa,"Rua Ajuricaba, s/n - Centro",(97) 3423-1690,2017717,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Fonte Boa,Hospital Regional de Fonte Boa,"Rua Ajuricaba, s/n - Centro",(97) 3423-1690,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional de Fonte Boa, Rua Ajuricaba, s/n - Centro, Fonte Boa, AMAZONAS, Brasil",,false
AM_0030,AM.json,AM,AMAZONAS,Guajará,Hospital João Miguel da Cruz Barbosa,"Rua Presidente Vargas, s/n - Centro",(97) 3485-1148,2017997,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Guajará,Hospital João Miguel da Cruz Barbosa,"Rua Presidente Vargas, s/n - Centro",(97) 3485-1148,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital João Miguel da Cruz Barbosa, Rua Presidente Vargas, s/n - Centro, Guajará, AMAZONAS, Brasil",,false
AM_0031,AM.json,AM,AMAZONAS,Humaitá,Hospital Dra. Luiza da Conceição Fernandes,"Rua 05 de setembro, 522 - Centro",(97) 3373-2190/1104,2017016,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Crotálico,,AMAZONAS,Humaitá,Hospital Dra. Luiza da Conceição Fernandes,"Rua 05 de setembro, 522 - Centro",(97) 3373-2190/1104,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Crotálico","Hospital Dra. Luiza da Conceição Fernandes, Rua 05 de setembro, 522 - Centro, Humaitá, AMAZONAS, Brasil",,false
AM_0032,AM.json,AM,AMAZONAS,Ipixuna,Unidade Hospitalar de Ipixuna,"Avenida João Hercules Primo, s/n - Torre",(97) 3482-1073/1067,2013614,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Ipixuna,Unidade Hospitalar de Ipixuna,"Avenida João Hercules Primo, s/n - Torre",(97) 3482-1073/1067,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Ipixuna, Avenida João Hercules Primo, s/n - Torre, Ipixuna, AMAZONAS, Brasil",,false
AM_0033,AM.json,AM,AMAZONAS,Iranduba,Hospital Hilda Freire,"Travessa Juruá, s/n - Centro",(92) 3367-2302/2107,2012839,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Iranduba,Hospital Hilda Freire,"Travessa Juruá, s/n - Centro",(92) 3367-2302/2107,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Hilda Freire, Travessa Juruá, s/n - Centro, Iranduba, AMAZONAS, Brasil",,false
AM_0034,AM.json,AM,AMAZONAS,Itacoatiara,Hospital Regional José Mendes,"Rua Castro Leite, 2593 - Iraci",(92) 3521-4215/4220,2016923,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Itacoatiara,Hospital Regional José Mendes,"Rua Castro Leite, 2593 - Iraci",(92) 3521-4215/4220,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional José Mendes, Rua Castro Leite, 2593 - Iraci, Itacoatiara, AMAZONAS, Brasil",,false
AM_0035,AM.json,AM,AMAZONAS,Itamarati,Unidade Hospitalar Antonio de Souza Brito,"Rua Major Maia, s/n - Centro",(97) 3484-1072,2013568,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Itamarati,Unidade Hospitalar Antonio de Souza Brito,"Rua Major Maia, s/n - Centro",(97) 3484-1072,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Antonio de Souza Brito, Rua Major Maia, s/n - Centro, Itamarati, AMAZONAS, Brasil",,false
AM_0036,AM.json,AM,AMAZONAS,Itapiranga,Hospital Miguel Batista de Oliveira,"Rua Bárbara Miranda, s/n - Centro",(92) 3575-2112,2708906,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Itapiranga,Hospital Miguel Batista de Oliveira,"Rua Bárbara Miranda, s/n - Centro",(92) 3575-2112,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Miguel Batista de Oliveira, Rua Bárbara Miranda, s/n - Centro, Itapiranga, AMAZONAS, Brasil",,false
AM_0037,AM.json,AM,AMAZONAS,Japurá,Hospital Mayara Redman A. Aziz,"Avenida Juscelino Kubtscheck, s/n - Centro",(97) 3426-1195,2013495,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Japurá,Hospital Mayara Redman A. Aziz,"Avenida Juscelino Kubtscheck, s/n - Centro",(97) 3426-1195,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Mayara Redman A. Aziz, Avenida Juscelino Kubtscheck, s/n - Centro, Japurá, AMAZONAS, Brasil",,false
