row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes
GO_0021,GO.json,GO,GOIÁS,Chapadão do Céu,Hospital Municipal Santa Luzia,"Avenida Orion, Qd. 43, s/n - Centro",(64) 3634-1261,2438410,Crotálico|Fonêutrico|Loxoscélico|Escorpiônico,
GO_0022,GO.json,GO,GOIÁS,Cocalzinho de Goiás,Hospital Municipal Jair Paiva,"Avenida São Paulo Esq./ 3 de Julho, s/n - Centro",(62) 3339-1720 /99425-0009,2361868,Escorpiônico|Fonêutrico|Loxoscélico,
GO_0023,GO.json,GO,GOIÁS,Colinas do Sul,Hospital Municipal Malvina Herculano Sizervinsk,"Rua Minas Gerais, Qd. 75, Lt. 17 - Centro",(62) 3486-1179,2534932,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0024,GO.json,GO,GOIÁS,Corumbaíba,Hospital Municipal de Corumbaíba,"Rua 5, s/n - Centro",(64) 3447-7029,2436906,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0025,GO.json,GO,GOIÁS,Cristalina,Hospital Municipal de Cristalina Chaud Salles,"Avenida Kaled Cosac, 540 - Centro",(61) 3612-1010,2383896,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0026,GO.json,GO,GOIÁS,Crixás,Hospital Municipal de Crixás,"Praça Inácio José Campos, 06 - Centro",(62) 3365-1088/1390,2507420,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0027,GO.json,GO,GOIÁS,Divinopolis de Goiás,Hospital Municipal Mãe Roberta,"Rua Duque de Caxias, s/n - Centro",(62) 99951-7397,2571218,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0028,GO.json,GO,GOIÁS,Doverlândia,Hospital Municipal Ariston Soares da Rocha,"Avenida Rio do Peixe, s/n - Centro",(64) 3664-2025,2441845,Crotálico|Fonêutrico|Loxoscélico|Escorpiônico,
GO_0029,GO.json,GO,GOIÁS,Flores de Goiás,Hospital Municipal de Flores de Goiás,"Rua 06, s/n - Novas Flores",(62) 3448-1137,2535327,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0030,GO.json,GO,GOIÁS,Formosa,Hospital Regional de Formosa Dr César Saad Fayad,"Avenida Maestro João Luiz do Espirito Santo, 450 - Parque Laguna ll",(61) 3631-3002/7681,2534967,Botrópico|Crotálico. Escorpiônico|Fonêutrico|Loxoscélico|Lonômico|Elapídico,source uses period instead of comma after Crotálico
GO_0031,GO.json,GO,GOIÁS,Formosa,UPA Formosa,Via 26 A. s/n - Setor Sul,(61)3981-1108,6722253,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0032,GO.json,GO,GOIÁS,Goianésia,Hospital Municipal Irmâ Fanny Duran,"Rua 33 Esq. C/ 14, 416 - Centro",(62) 3935-1038/1039,2534584,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0033,GO.json,GO,GOIÁS,Goiania,Hospital Estadual de Doenças Tropicais Dr. Anuar Auad (HDT),"Avenida Contorno, 3556 - Bela Vista",(62) 3201-3673/3748,2506661,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Lonômico|Elapídico,
GO_0034,GO.json,GO,GOIÁS,Goiás,Hospital de Caridade São Pedro D'alcântara,"Rua Dr. Couto Magalhães, s/n - Centro",(62) 3371-5150,2343525,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0035,GO.json,GO,GOIÁS,Goiatuba,Hospital Municipal Dr. Henrique Santillo,"Avenida Clovis Rodrigo do Vale, 550 - Setor Oeste",(64) 3495-0067,2340038,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0036,GO.json,GO,GOIÁS,Hidrolina,Hospital Municipal de Hidrolina,"Avenida Antonio Braga, s/n - Aeroporto II",(62) 3349-6234,2534797,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0037,GO.json,GO,GOIÁS,Iaciara,Hospital Municipal de Iaciara,"Avenida Pedro Alexandre de Oliveira, Qd. 3, Lt. 1 - Setor Alto da Boa Vista",(62) 3473-1282,2534940,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0038,GO.json,GO,GOIÁS,Inaciolândia,Hospital Municipal Jorge Assad Salles,"Avenida Goiás, s/n - Dinamar Ribeiro",(64) 3435-1507,2438291,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0039,GO.json,GO,GOIÁS,Indiara,Hospital Municipal de Indiara,Rua Simon Bolivar Qd. 01 Lt. 01 a 22 - Setor Alto Primavera,(64) 3547-3200,2343185,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0040,GO.json,GO,GOIÁS,Inhumas,UPA Lázaro Alberto de Moraes,"Rua Rui Barbosa, s/n - Centro",(62) 3511-2266,7989458,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0041,GO.json,GO,GOIÁS,Ipameri,Pronto Socorro Municipal Dr. Carlos Antônio Costa Marot,"Avenida Dr. Gomes da Frota, 12 - Centro",(64) 3491-6024,5893232,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0042,GO.json,GO,GOIÁS,Iporá,UPA,"Avenida São Paulo, s/n - Mato Grosso",(64) 3603-7276,9541004,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0043,GO.json,GO,GOIÁS,Itaberaí,Hospital Dr. Gilberto da Silva Caldas,"Avenida José Albino Lagares, s/n - Vila Leonor",(62) 3375-1476 /99815-4943,2382482,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0044,GO.json,GO,GOIÁS,Itajá,Hospital Municipal de Itajá,"Rua Jacob Rodrigues, 865 - Jardim Planalto",(64) 3648-7019,2438003,Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0045,GO.json,GO,GOIÁS,Itapaci,Hospital Municipal José Peixoto da Silveira Itapaci,"Avenida Laura Lins Alencar, 7 - Centro",(62) 3361-1699,2534517,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0046,GO.json,GO,GOIÁS,Itumbiara,Hospital Municipal Modesto de Carvalho,"Rua João Henrique Duarte, s/n - Alto da Boa Vista",(64) 3433-0300,2789647,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0047,GO.json,GO,GOIÁS,Jaraguá,Hospital Estadual de Jaraguá Sandino de Amorim,"Avenida Dioni Gomes Pereira da Silva, s/n - Setor Aeroporto",(62) 3326-1370,2361949,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,source lists antivenoms with trailing comma
GO_0048,GO.json,GO,GOIÁS,Jataí,Hospital das Clínicas Dr. Serafim de Carvalho,"Rua Joaquim Caetano, s/n - Divino Espírito Santo",(64) 3632-3700,2535556,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0049,GO.json,GO,GOIÁS,Jussara,Hospital Municipal Dr. Abiud Ponciano Dias,"Avenida Presidente Prudente, 204 - Setor Guanabara",(62) 3373-2050,3795292,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0050,GO.json,GO,GOIÁS,Luziania,UPA Luziânia,"Avenida José do Patrocínio, s/n - Parque Estrela Dalva",(61) 3620 - 0155/0111,7883668,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0051,GO.json,GO,GOIÁS,Mambaí,Hospital Municipal de Mambaí,"Rua Costa e Silva, s/n - Centro",(62) 3484-1201,2437988,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0052,GO.json,GO,GOIÁS,Mara Rosa,Hospital Municipal José Inocencio Oliveira de Mara Rosa,"Rua Rio de Janeiro, s/n - Vila União",(62) 3366-1764,2569671,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0053,GO.json,GO,GOIÁS,Minaçu,Hospital Municipal Dr. Ednaldo Barbosa Machado,"Avenida Cana Brava, 230 - Centro",(62) 3379-1364,2438313,Botrópico|Crotálico|Elapídico|Escorpiônico,
GO_0054,GO.json,GO,GOIÁS,Mineiros,UPA 24 hs,"Rua 4 esq/Avenida 5 C, s/n - Marcelino Teodoro",(64) 3661-0303,7813767,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0055,GO.json,GO,GOIÁS,Monte Alegre de Goiás,Hospital Municipal de Monte Alegre de Goiás,"Avenida Bom Jesus, s/n - Setor Palmares",(62) 3457-1166,2534924,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0056,GO.json,GO,GOIÁS,Morrinhos,Hospital Municipal de Morrinhos,"Rua 17, 170 - Setor Aeroporto",(64) 3417-2002,2382466,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0057,GO.json,GO,GOIÁS,Mozarlândia,Hospital Municipal de Mozarlândia,"Rua São Paulo, s/n - Centro",(62) 3348-7657,2535165,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0058,GO.json,GO,GOIÁS,Mundo Novo,Hospital Municipal Mundo Novo,"Rua Cascalheira c/ Avenida Acre, s/n - Gabriel Falchi",(62) 3391-3177,2333988,Botrópico|Crotálico|Elapídico|Escorpiônico,
GO_0059,GO.json,GO,GOIÁS,Niquelândia,Hospital e Maternidade Santa Efigênia,"Avenida Anhanguera, 86 - Setor Belo Horizonte",(62) 3354-2254/4035,2534789,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0060,GO.json,GO,GOIÁS,Nova Crixás,Hospital Municipal de Nova Crixás,"Alameda Dom Pedro II, s/n - Centro",(62) 3385-3154,2437023,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0061,GO.json,GO,GOIÁS,Orizona,Ambulatório 24 Horas,"Avenida Contorno, s/n - Santa Maria II",(64) 3474-1323,7194498,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0062,GO.json,GO,GOIÁS,Padre Bernardo,Hospital Municipal Dr. Maria Marcia Gonzaga,"Avenida Martins, s/n - Vila Maria",(61) 3633-1313,2437171,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0063,GO.json,GO,GOIÁS,Palmeiras de Goiás,Pronto Socorro Municipal de Palmeiras de Goiás,"Rua Dr. José Mendonça Esq./ Couto Magalhães, 149 - Centro",(64) 99952-0077,2383950,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0064,GO.json,GO,GOIÁS,Parauna,Hospital Municipal de Parauna,"Rua Sebastião da Silva Melo, 19 - Centro",(64) 99997-3487,6277578,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0065,GO.json,GO,GOIÁS,Piracanjuba,Hospital São Vicente de Paulo,"Praça Dimas Costa, s/n - Centro",(64) 3405-4065,2442205,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0066,GO.json,GO,GOIÁS,Pirenópolis,Hospital Estadual Ernestina Lopes Jaime,"Rua Pirineus, s/n - Centro",(62) 3331-7500,2437783,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0067,GO.json,GO,GOIÁS,Pires do Rio,Hospital Municipal Pires do Rio,"Rua José Alexandre de Rezende, 28 - Santa Cecília",(64) 3461-4061,2340526,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0068,GO.json,GO,GOIÁS,Planaltina de Goiás,Hospital Municipal Materno Infantil Santa Rita de Cassia,"Quadra 08, 115 - Setor Leste",(61) 3637-8166/2115,2437651,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0069,GO.json,GO,GOIÁS,Pontalina,UPA Dr. Osires de Urzeda Natal,"Rua 6 com Avenida B, s/n - Setor Bela Vista",(64) 3471-1364,247774,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0070,GO.json,GO,GOIÁS,Porangatu,Hospital Municipal de Porangatu,"Rua Goiás, 20 - Jardim Brasília",(62) 3362-5053,110140,Botrópico|Crotálico|Elapídico|Escorpiônico,
GO_0071,GO.json,GO,GOIÁS,Posse,Hospital Munic. Dr. Arquimedes Vieira de Brito Posse,"Rua Correntina, s/n - Centro",(62) 3481-4927,2382792,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0072,GO.json,GO,GOIÁS,Quirinópolis,Hospital Municipal Antonio Martins da Costa,"Avenida Rui Barbosa, 286 - Centro",(64) 3651-8881/8880,2360470,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0073,GO.json,GO,GOIÁS,Rio Verde,UPA Dr. José Povoa Mendes,"Rua Augusta Bastos, 3276 - Jardim Goiás",(64) 3620-2040,6834477,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0074,GO.json,GO,GOIÁS,Sanclerlândia,Hospital Municipal São Vicente de Paula,"Avenida Norte Sul, 1128 - Centro",(64) 98177-5212,2441500,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0075,GO.json,GO,GOIÁS,Santa Helena de Goiás,UPA Dom Miguel Pedro Mundo,"Avenida Esperidião Paulo Curi Esq./ Alameda Hidelbrand, s/n - Lucilene",(64)3641-8749,9362185,Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0076,GO.json,GO,GOIÁS,Santa Terezinha de Goiás,Unidade Básica de Saúde PSF 02,"Rua Pedro Batista Ferreira, s/n - Centro",(62)3339-6130,2442337,Botrópico|Crotálico|Escorpiônico|Elapídico,
GO_0077,GO.json,GO,GOIÁS,São Domingos,Hospital Municipal de São Domingos,"Rua Pedro Matias dos Santos, Qd 10, Lt 01-04 - Setor São Sebastião",(62) 3425-1598,2569701,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0078,GO.json,GO,GOIÁS,São João D'Aliança,Hospital Municipal Santa Madalena,"Rua 08 Esq/ Rua 33, s/n - Label",(62) 3438-1629,2383381,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0079,GO.json,GO,GOIÁS,São Luís de Montes Belos,Hospital Regional de São Luís de Montes Belos Dr. Geraldo Lando,"Rua 3, s/n - Vila Popular",(64) 3671-7000,2382474,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0080,GO.json,GO,GOIÁS,São Miguel do Araguaia,Hospital Municipal Adailton do Amaral,"Rua Pernambuco, s/n - Setor Eliziário",(62) 3977-7122/7127/7123,2382431,Botrópico|Crotálico|Elapídico|Escorpiônico,
GO_0081,GO.json,GO,GOIÁS,São Simão,Hospital Municipal de São Simão,"Avenida Brasil, 1 - Centro",(64) 3658-1024,2383012,Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0082,GO.json,GO,GOIÁS,Silvânia,Hospital Hospital Nosso Senhor do Bonfim,"Avenida Dom Bosco, 978 - Centro",(62)3332-1761,2769603,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0083,GO.json,GO,GOIÁS,Sítio D'Abadia,Centro de Saúde de Sítio D'Abadia,"Praça da Bandeira, 10 - Centro",(62) 3483-1198,2382814,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0084,GO.json,GO,GOIÁS,Trindade,UPA de Trindade,"Avenida Tiradentes, s/n - Setor Soares",(62)3577-4595,9058079,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
GO_0085,GO.json,GO,GOIÁS,Uruaçu,UPA,"Rua 01, s/n - Setor Boa Vista II",(62) 3357-3886,9138153,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0086,GO.json,GO,GOIÁS,Vianópolis,Hospital e Maternidade São Sebastião Ltda.,"Rua Eugênio Jardim, 99 - Centro",(64) 3335-1160,2441969,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico|Elapídico,
GO_0087,GO.json,GO,GOIÁS,Vila Boa,Hospital Municipal Osvaldo Ribeiro de Moura,"Avenida Saturnino de Brito, s/n - Setor Nova Aurora",(61) 3466-1316,2439883,Botrópico|Crotálico|Escorpiônico|Fonêutrico|Loxoscélico,
MA_0001,MA.json,MA,MARANHÃO,ACAILANDIA,Hospital Municipal de Açailandia,"Rua João de Deus, S/N - GETAT",(99) 99167 1012,2463016,SABC|SABL|SAB|SAC|SAAr|SAEsc,antivenoms listed with slash separators in source
MA_0002,MA.json,MA,MARANHÃO,ALTO PARNAIBA,Hospital Municipal de Alto Parnaiba,"Av. Governador José Sarney, S/N - Santa Cruz",(99) 98429 7277,2453126,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0003,MA.json,MA,MARANHÃO,ARAME,Hospital Municipal de Arame,"Av. Rio Branco, S/N - Centro",(99)98811 4354,2463954,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0004,MA.json,MA,MARANHÃO,ARARI,Hospital Jorge Oliveira,"Praça Major Pestana, S/N Centro",(98) 3453 1120,2451573,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0005,MA.json,MA,MARANHÃO,ALTO ALEGRE DO MA,Hospital Regional de Alto Alegre do Maranhão,"Rua Tereza Murad, S/N - Centro",(99) 98446 6022,7073224,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0006,MA.json,MA,MARANHÃO,ALTO ALEGRE DO PINDARÉ,Hospital Municipal João Antonio Santos,"Rua Nova, S/N Centro",(98)991425968,2462192,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0007,MA.json,MA,MARANHÃO,AMARANTE DO MARANHAO,Hospital Municipal São José de Ribamar,"Rua 21 de Abril, S/N - Centro",(99)98419 5982,3667804,SAB|SAC|SABC|SABL|SAE|SAAr|SAESC,
MA_0008,MA.json,MA,MARANHÃO,ANAJATUBA,Hospital Municipal Padre Chiquinho,Rua Magalhães de Almeida,,2646404,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0009,MA.json,MA,MARANHÃO,ANAPURUS,Hospital Municipal Madalena Monteles,"Av. João Francisco Monteles, 846 - Centro",(98) 98480 2280,2309580,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0010,MA.json,MA,MARANHÃO,ARARI,Hospital Jorge Oliveira,Praça Major Pestana,,2451573,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,duplicate entry in source (Arari appears twice on page 1 with same CNES); phone shown as 'Sem contato'
MA_0011,MA.json,MA,MARANHÃO,APICUM-AÇU,Hospital Municipal Sebastiana Fonseca Costa,"Avenida Candido Reis, s/n, Novo Apicum",,7481063,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0012,MA.json,MA,MARANHÃO,AXIXÁ,Hospital Municipal de Axixá,"Avenida Senador Jose Sarney, 132 Centro",(98)98453 1395,2308908,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0013,MA.json,MA,MARANHÃO,BACABAL,Hospital Maria Socorro Brandão,"Rua Magalhães de Almeida, 632, Centro",(99)3621-5280,2458055,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0014,MA.json,MA,MARANHÃO,BACURI,Unidade Basica de Saúde São João Batista,Av. Deputado Cesar Bandeira,(98)3392-1222,2463989,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0015,MA.json,MA,MARANHÃO,BALSAS,UPA Dr Dilamar Fortes,"Praça da amizade, S/N - Cohab I",(99)3541-2197,9475117,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0016,MA.json,MA,MARANHÃO,BACABEIRA,Hospital e Maternidade Nayla Gonçalo,"Avenida Humberto de Campos, Bacabeira",,2462095,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0017,MA.json,MA,MARANHÃO,BARRA DO CORDA,UPA 24H Maria Rosa Nepomuceno,"BR 226, S/N - Trizidela",(99)98141 2157,7744293,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0018,MA.json,MA,MARANHÃO,BARREIRINHAS,Hospital Regional de Barreirinhas,"Avenida 01, 15 Lote PQ das Dunas, Cidade Nova",(98)98835 8263,7013620,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0019,MA.json,MA,MARANHÃO,BACURITUBA,Centro de Saude de Bacurituba,"Rua Beijamin Constant, 1107 Centro",(98) 99621 8598,2656094,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0020,MA.json,MA,MARANHÃO,BARÃO DE GRAJAU,Hospital Municipal Barjonas Lobão,"Avenida BR 230 KM 04, S/N Centro",(98) 3523 1907,2460343,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0021,MA.json,MA,MARANHÃO,BREJO,Hospital Municipal Dr. Antenor Vieira de Moraes,"Planalto Santo Antonio, S/N - Centro",(98) 98319 4746,2531801,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0022,MA.json,MA,MARANHÃO,BEQUIMÃO,Hospital Municipal Lídia Martins,"Av. Itapetininga, S/N, São Luisinho",(98) 98118 9452,2726688,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0023,MA.json,MA,MARANHÃO,BELA VISTA DO MARANHAO,Hospital Municipal Antonio Moraes da Silva,"Rua Nossa Senhora da Conceição, S/N Centro",(98)988139344,7572883,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0024,MA.json,MA,MARANHÃO,BOM JARDIM,Hospital DR Antonio Lopes Varão,"Av. V José Pedro Vasconcelos, S/N Centro",(98)992270267,2530031,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0025,MA.json,MA,MARANHÃO,BOM JESUS DAS SELVAS,Hospital Municipal Bom Jesus das Selvas,"Rua Adailton Lopes,S/N, Nestor Lemes",(98) 98839 7768,2531771,SABC|SABL|SAB|SAC|SAAr|SAEsc,
MA_0026,MA.json,MA,MARANHÃO,BURITICUPU,UPA 24H de Buriticupu,"Av. João Paulo II, S/N, Ecoburiticupu",,9961011,SABC|SABL|SAB|SAC|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0027,MA.json,MA,MARANHÃO,BURITI BRAVO,Hospital Municipal Zuza Coelho,"Rua Joaquim Leite, s/n, Laranjeiras",(98) 98837 4209,2307898,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0028,MA.json,MA,MARANHÃO,CAXIAS,UPA Dr Fernando Vieira Chaves,"Avenida Pirajá, S/N - Pirajá",(99) 98110 1924,9037780,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0029,MA.json,MA,MARANHÃO,CAXIAS,Complexo Hospitalar Gentil Filho,"Rua Rio de Janeiro, nº 220 - SERIE MA",(99) 98823 5600,3388301,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0030,MA.json,MA,MARANHÃO,CAROLINA,Hospital Municipal Dr Heber Maranhão Azevedo,Av. Frederico Martins de Azevedo,(99)3531-2332,2449439,SAB|SAC|SABC|SABL|SAE|SAAr|SAESC|SALon,
MA_0031,MA.json,MA,MARANHÃO,CAJAPIÓ,Hospital Dr. Francisco Giuste,"Rua Manoel Mendonça, S/N Centro",(98) 98833 9181,2646447,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0032,MA.json,MA,MARANHÃO,CAJARÍ,Hospital Municipal de Cajari,"Av. do Aeroporto, S/N - Bairro de Pourdes",(98) 98436 8335,2461714,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0033,MA.json,MA,MARANHÃO,CAMPESTRE DO MARANHÃO,Hospital Municipal de Campestre do Maranhão,Rua Sebastião Alves de Melo,,7385374,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0034,MA.json,MA,MARANHÃO,CAPINZAL DO NORTE,Hospital Municipal São Jose,Av. Lindolfo Floro,,2726637,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0035,MA.json,MA,MARANHÃO,CARUTAPERA,Hospital Regional de Carutapera,"Rua Deputado Manoel Ribeiro, S/N Centro",(98) 98429 7081,2463784,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0036,MA.json,MA,MARANHÃO,CANTANHEDE,Hospital Santa Filomena,Praça Psulo Rodrigues - Centro,(98) 3463 2596,2307510,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0037,MA.json,MA,MARANHÃO,COELHO NETO,UPA de Coelho Neto,"MA 034, Olho Daguinha",,9005064,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0038,MA.json,MA,MARANHÃO,CHAPADINHA,UPA José Oliveira Nunes,"Av. Principal, S/N - Centro",(98) 99161 9750,9196099,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0039,MA.json,MA,MARANHÃO,CODÓ,Hospital Geral Municipal Dr. Marcolino Junior,"Rua Desembargador Vasconcelos Torres, S/N - São Francisco",(99) 98854 5716,2449641,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0040,MA.json,MA,MARANHÃO,COROATÁ,UPA de Coroatá,"Avenida da Bandeira, S/N - Centro",(99) 99113 6834,6870805,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0041,MA.json,MA,MARANHÃO,COLINAS,Hospital Municipal Nossa Senhora da Consolação,"Rua Bela Vista, 1000 Serrinha",(99) 98849 7359,2697947,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0042,MA.json,MA,MARANHÃO,COLINAS,Hospital da Criança e Mulher de Colinas,"Rua Rui Barbosa, 321, Centro",(99) 3552 - 1602,2726645,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,
MA_0043,MA.json,MA,MARANHÃO,CONCEIÇÃO DO LAGO AÇU,Hospital Municipal Manoel Melo de Matos,"Av. Principal, S/N, Centro",,7597037,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
MA_0044,MA.json,MA,MARANHÃO,CURURUPU,Serviço de Pronto Atendimento,"Av. Liberalinno Miranda, S/N, Centro",,2454688,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source
