row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,original_formatted_address,original_lat,original_lng,original_place_id,original_partial_match,original_location_type,original_review_reasons,repair_applied,repair_source,repair_outcome,final_status,publish_policy
AM_0010,AM.json,AM,AMAZONAS,Atalaia do Norte,Polo Base Médio Curuçá,Comunidade São Sebastião,,7159293,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Atalaia do Norte,Polo Base Médio Curuçá,Comunidade São Sebastião,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Médio Curuçá, Comunidade São Sebastião, Atalaia do Norte, AMAZONAS, Brasil",phones empty,false,OK,"Rio Curuçá, Atalaia do Norte - AM, 69650-000, Brasil",-5.706935672357778,-72.234946352799,ChIJ__jOCS1Ok5ERABwsuBWKfD0,true,APPROXIMATE,establishment|natural_feature,google_maps_geocoding_v1,2026-04-19T14:44:54Z,,,,,,,,false,,,retry_queue,publish
AM_0011,AM.json,AM,AMAZONAS,Autazes,Unidade Mista de Autazes,"Rua Francisco Barroncas, s/n - Centro",(92) 3317-1231/1335,2013045,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Autazes,Unidade Mista de Autazes,"Rua Francisco Barroncas, s/n - Centro",(92) 3317-1231/1335,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Autazes, Rua Francisco Barroncas, s/n - Centro, Autazes, AMAZONAS, Brasil",,false,OK,"R. Francisco Barroncas - Autazes, AM, 69240-000, Brasil",-3.5841852,-59.1283763,EjdSLiBGcmFuY2lzY28gQmFycm9uY2FzIC0gQXV0YXplcywgQU0sIDY5MjQwLTAwMCwgQnJhemlsIi4qLAoUChIJu4bzBZYdaZIR0-LfZNIcsEMSFAoSCc_-Me-VHWmSEdzmPMW4kaiA,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:44:54Z,,,,,,,,false,,,retry_queue,publish
AM_0012,AM.json,AM,AMAZONAS,Barcelos,Unidade Mista de Barcelos,"Rua Dorval Porto, 1136 - Centro",(97) 3321-1122,2015242,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Barcelos,Unidade Mista de Barcelos,"Rua Dorval Porto, 1136 - Centro",(97) 3321-1122,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Barcelos, Rua Dorval Porto, 1136 - Centro, Barcelos, AMAZONAS, Brasil",,false,OK,"R. Dorval Porto - Centro, Barcelos - AM, 69700-000, Brasil",-0.9712993,-62.9253539,EjpSLiBEb3J2YWwgUG9ydG8gLSBDZW50cm8sIEJhcmNlbG9zIC0gQU0sIDY5NzAwLTAwMCwgQnJhemlsIi4qLAoUChIJ_4B6b9NQCZIR6iEW1Vv1RGQSFAoSCSvCIe_TUAmSEXvUXnqiPhoY,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:44:54Z,,,,,,,,false,,,retry_queue,publish
AM_0013,AM.json,AM,AMAZONAS,Barreirinha,Unidade Mista de Barreirinha,"Rua Terra Preta do Castanhal, s/n - São Judas Tadeu",(92) 3531-8125/7059,2012022,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Barreirinha,Unidade Mista de Barreirinha,"Rua Terra Preta do Castanhal, s/n - São Judas Tadeu",(92) 3531-8125/7059,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Barreirinha, Rua Terra Preta do Castanhal, s/n - São Judas Tadeu, Barreirinha, AMAZONAS, Brasil",,false,OK,"R. Terra Preta do Castanhal - São Judas Tadeu, Barreirinha - AM, 69160-000, Brasil",-2.802034,-57.0700609,ChIJs9QNYbtxZJIRLOslpiElack,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:44:54Z,,,,,,,,false,,,retry_queue,publish
AM_0014,AM.json,AM,AMAZONAS,Barreirinha,Polo Base Araticum,Rio Andirá,,7406150,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Barreirinha,Polo Base Araticum,Rio Andirá,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Araticum, Rio Andirá, Barreirinha, AMAZONAS, Brasil",phones empty,false,OK,"Rio Andirá, Barreirinha - AM, 69160-000, Brasil",-2.905244153426664,-56.98884973400565,ChIJHcWoMP9yZJIRf847pYD_v8g,true,APPROXIMATE,establishment|natural_feature,google_maps_geocoding_v1,2026-04-19T14:44:55Z,,,,,,,,false,,,retry_queue,publish
AM_0015,AM.json,AM,AMAZONAS,Benjamin Constant,Hospital Geral Dr. Melvino de Jesus,"Rua 13 de Maio, 1492 - Coimbra",(97) 3415-5246/6240,2016974,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Benjamin Constant,Hospital Geral Dr. Melvino de Jesus,"Rua 13 de Maio, 1492 - Coimbra",(97) 3415-5246/6240,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Geral Dr. Melvino de Jesus, Rua 13 de Maio, 1492 - Coimbra, Benjamin Constant, AMAZONAS, Brasil",,false,OK,"Estr. Treze de Maio - Coimbra, Benjamin Constant - AM, 69630-000, Brasil",-4.37634,-70.01867,ChIJIX9Bs3fr8pERV0PNpQLlm2g,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:44:55Z,,,,,,,,false,,,retry_queue,publish
AM_0016,AM.json,AM,AMAZONAS,Beruri,Hospital Antonio Ferreira Campos,"Avenida Costa e Silva, s/n - São Francisco",(97) 3351-1142,2016605,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Beruri,Hospital Antonio Ferreira Campos,"Avenida Costa e Silva, s/n - São Francisco",(97) 3351-1142,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Antonio Ferreira Campos, Avenida Costa e Silva, s/n - São Francisco, Beruri, AMAZONAS, Brasil",,false,OK,"Av. Costa e Silva, Beruri - AM, 69430-000, Brasil",-3.9403819,-61.3644009,ChIJaXRDVAcrFZIRoJzUiyJ2TD8,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:44:55Z,,,,,,,,false,,,retry_queue,publish
AM_0017,AM.json,AM,AMAZONAS,Boa Vista do Ramos,Unidade Mista de Boa Vista do Ramos,"Estrada Presidente Figueiredo, s/n - Centro",(97) 3545-5158/7179,2016354,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Boa Vista do Ramos,Unidade Mista de Boa Vista do Ramos,"Estrada Presidente Figueiredo, s/n - Centro",(97) 3545-5158/7179,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Boa Vista do Ramos, Estrada Presidente Figueiredo, s/n - Centro, Boa Vista do Ramos, AMAZONAS, Brasil",,false,OK,"Boa Vista do Ramos, AM, 69195-000, Brasil",-2.9697392,-57.5890432,ChIJzWLdyKIzZJIRyka96HnrZn8,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:44:56Z,,,,,,,,false,,,retry_queue,publish
AM_0019,AM.json,AM,AMAZONAS,Borba,Hospital Vó Mundoca,"Rua Silverino Nery, s/n - Centro",(92) 3512-1526/1104,2012383,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Borba,Hospital Vó Mundoca,"Rua Silverino Nery, s/n - Centro",(92) 3512-1526/1104,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Vó Mundoca, Rua Silverino Nery, s/n - Centro, Borba, AMAZONAS, Brasil",,false,OK,"Av. Amazonas - Cristo Rei, Borba - AM, 69200-000, Brasil",-4.3961211,-59.59220240000001,ChIJfdjgd6MJQpIRQKNlECq-2Cs,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:37Z,,,,,,,,false,,,retry_queue,publish
AM_0020,AM.json,AM,AMAZONAS,Caapiranga,Unidade Hospitalar Odilon Alves de Araújo,"Rua Félix Amorim, s/n - Santa Luzia",(92) 3364-1040,2016656,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Caapiranga,Unidade Hospitalar Odilon Alves de Araújo,"Rua Félix Amorim, s/n - Santa Luzia",(92) 3364-1040,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Odilon Alves de Araújo, Rua Félix Amorim, s/n - Santa Luzia, Caapiranga, AMAZONAS, Brasil",,false,OK,"R. Félix Amorim, Caapiranga - AM, 69410-000, Brasil",-3.3265378,-61.2139258,ChIJXU8VRZJWa5IRdjJKuH6vaAw,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:37Z,,,,,,,,false,,,retry_queue,publish
AM_0021,AM.json,AM,AMAZONAS,Canutama,Hospital Regional de Canutama Dr. Leonardo Parente,"Avenida Botinelly, 213 - Centro",(97) 3334-1337/1068,2016419,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Canutama,Hospital Regional de Canutama Dr. Leonardo Parente,"Avenida Botinelly, 213 - Centro",(97) 3334-1337/1068,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional de Canutama Dr. Leonardo Parente, Avenida Botinelly, 213 - Centro, Canutama, AMAZONAS, Brasil",,false,OK,"Av. Cel. Botinelly, 213 - Canutama, AM, 69820-000, Brasil",-6.5355056,-64.3880523,EjlBdi4gQ2VsLiBCb3RpbmVsbHksIDIxMyAtIENhbnV0YW1hLCBBTSwgNjk4MjAtMDAwLCBCcmF6aWwiMRIvChQKEgn_0h0FoS0lkhFZRInbnFkdXRDVASoUChIJhxQsNKAtJZIRpEOmF993mhE,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:48:38Z,,,,,,,,false,,,retry_queue,publish
AM_0022,AM.json,AM,AMAZONAS,Carauari,Hospital Unidade Mista de Carauari,"Rua Celino de Menezes, 1672 - Nova República",(97) 3491-1116/1350,2017555,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Carauari,Hospital Unidade Mista de Carauari,"Rua Celino de Menezes, 1672 - Nova República",(97) 3491-1116/1350,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Unidade Mista de Carauari, Rua Celino de Menezes, 1672 - Nova República, Carauari, AMAZONAS, Brasil",,false,OK,"R. Celino Menezes - Nova República, Carauari - AM, 69500-000, Brasil",-4.8694818,-66.8923446,EkVSLiBDZWxpbm8gTWVuZXplcyAtIE5vdmEgUmVww7pibGljYSwgQ2FyYXVhcmkgLSBBTSwgNjk1MDAtMDAwLCBCcmF6aWwiLiosChQKEgnNQAnB9zsgkhGh3GX5tqG6vRIUChIJaTY2dpI7IJIRHFUDA1-BWiM,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:38Z,,,,,,,,false,,,retry_queue,publish
AM_0024,AM.json,AM,AMAZONAS,Careiro da Várzea,Unidade Hospitalar de Careiro da Várzea,"Rua Walmir Bezerra, Centro",,2016915,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,phone not provided,AMAZONAS,Careiro da Várzea,Unidade Hospitalar de Careiro da Várzea,"Rua Walmir Bezerra, Centro",,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Careiro da Várzea, Rua Walmir Bezerra, Centro, Careiro da Várzea, AMAZONAS, Brasil",phones empty,false,OK,"R. Valmir Bezerra, Careiro da Várzea - AM, 69255-000, Brasil",-3.1967312,-59.8254787,ChIJb-PJQWSqbpIRD-i0c8Wd7aU,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:38Z,,,,,,,,false,,,retry_queue,publish
AM_0025,AM.json,AM,AMAZONAS,Coari,Hospital Regional de Coari Dr. Odair Carlos Geraldo,"Estrada Coari-Mamiá, 490 - Espírito Santo",(97) 3561-4141,2018136,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Coari,Hospital Regional de Coari Dr. Odair Carlos Geraldo,"Estrada Coari-Mamiá, 490 - Espírito Santo",(97) 3561-4141,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional de Coari Dr. Odair Carlos Geraldo, Estrada Coari-Mamiá, 490 - Espírito Santo, Coari, AMAZONAS, Brasil",,false,OK,"69460-000 - Tauá Mirim, Coari - AM, 69460-000, Brasil",-4.0909707,-63.1483325,ChIJd-_WM_NoFpIRDuUwmH4raQ0,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:39Z,,,,,,,,false,,,retry_queue,publish
AM_0026,AM.json,AM,AMAZONAS,Codajás,Hospital João da Silva Bastos,"Rua Padre Domingos, s/n - Santa Luzia",(97) 3353-0090,2019523,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Codajás,Hospital João da Silva Bastos,"Rua Padre Domingos, s/n - Santa Luzia",(97) 3353-0090,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital João da Silva Bastos, Rua Padre Domingos, s/n - Santa Luzia, Codajás, AMAZONAS, Brasil",,false,OK,"R. Padre Domingos - Codajás, AM, 69450-000, Brasil",-3.840978199999999,-62.05777779999999,ChIJC_0TAW7_FJIR8DQlvKCbpVQ,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:39Z,,,,,,,,false,,,retry_queue,publish
AM_0028,AM.json,AM,AMAZONAS,Envira,Unidade Hospitalar Evaristo Rates da Silva,"Rua 27 de julho, 306 - São Francisco",(97) 3483-1045,2708892,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Envira,Unidade Hospitalar Evaristo Rates da Silva,"Rua 27 de julho, 306 - São Francisco",(97) 3483-1045,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Evaristo Rates da Silva, Rua 27 de julho, 306 - São Francisco, Envira, AMAZONAS, Brasil",,false,OK,"Envira - AM, 69870-000, Brasil",-7.4356407,-70.0242423,ChIJd5DjcQ1nhZERZs2sNtGN0l8,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:40Z,,,,,,,,false,,,retry_queue,publish
AM_0029,AM.json,AM,AMAZONAS,Fonte Boa,Hospital Regional de Fonte Boa,"Rua Ajuricaba, s/n - Centro",(97) 3423-1690,2017717,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Fonte Boa,Hospital Regional de Fonte Boa,"Rua Ajuricaba, s/n - Centro",(97) 3423-1690,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional de Fonte Boa, Rua Ajuricaba, s/n - Centro, Fonte Boa, AMAZONAS, Brasil",,false,OK,"R. Ajuricaba, Fonte Boa - AM, 69670-000, Brasil",-2.5164063,-66.0973098,Ei9SLiBBanVyaWNhYmEsIEZvbnRlIEJvYSAtIEFNLCA2OTY3MC0wMDAsIEJyYXppbCIuKiwKFAoSCaFD6DSivRySEXGv1S4EfqAMEhQKEgkp5wnOn70ckhF4E9qeQx_WqA,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:40Z,,,,,,,,false,,,retry_queue,publish
AM_0030,AM.json,AM,AMAZONAS,Guajará,Hospital João Miguel da Cruz Barbosa,"Rua Presidente Vargas, s/n - Centro",(97) 3485-1148,2017997,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Guajará,Hospital João Miguel da Cruz Barbosa,"Rua Presidente Vargas, s/n - Centro",(97) 3485-1148,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital João Miguel da Cruz Barbosa, Rua Presidente Vargas, s/n - Centro, Guajará, AMAZONAS, Brasil",,false,OK,"R. Expedito Ferreira Barbosa, Guajará - AM, 69895-000, Brasil",-7.5486897,-72.5837356,ChIJw9z6ZA7RmZERAN8Zhj9Wuwk,true,GEOMETRIC_CENTER,political|sublocality|sublocality_level_1,google_maps_geocoding_v1,2026-04-19T14:48:40Z,,,,,,,,false,,,retry_queue,publish
AM_0031,AM.json,AM,AMAZONAS,Humaitá,Hospital Dra. Luiza da Conceição Fernandes,"Rua 05 de setembro, 522 - Centro",(97) 3373-2190/1104,2017016,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Crotálico,,AMAZONAS,Humaitá,Hospital Dra. Luiza da Conceição Fernandes,"Rua 05 de setembro, 522 - Centro",(97) 3373-2190/1104,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Crotálico","Hospital Dra. Luiza da Conceição Fernandes, Rua 05 de setembro, 522 - Centro, Humaitá, AMAZONAS, Brasil",,false,OK,"Centro, Humaitá - AM, 69800-000, Brasil",-7.5090407,-63.0231126,ChIJa-3FQ-bZMJIReXnPHzKLxAY,true,APPROXIMATE,political|sublocality|sublocality_level_1,google_maps_geocoding_v1,2026-04-19T14:48:41Z,,,,,,,,false,,,retry_queue,publish
AM_0032,AM.json,AM,AMAZONAS,Ipixuna,Unidade Hospitalar de Ipixuna,"Avenida João Hercules Primo, s/n - Torre",(97) 3482-1073/1067,2013614,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Ipixuna,Unidade Hospitalar de Ipixuna,"Avenida João Hercules Primo, s/n - Torre",(97) 3482-1073/1067,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Ipixuna, Avenida João Hercules Primo, s/n - Torre, Ipixuna, AMAZONAS, Brasil",,false,OK,"Av. João Herculano, Ipixuna - AM, 69890-000, Brasil",-7.0579091,-71.68546,ChIJD8XfJGjHkJERzASBCEp_-8g,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:41Z,,,,,,,,false,,,retry_queue,publish
AM_0034,AM.json,AM,AMAZONAS,Itacoatiara,Hospital Regional José Mendes,"Rua Castro Leite, 2593 - Iraci",(92) 3521-4215/4220,2016923,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Itacoatiara,Hospital Regional José Mendes,"Rua Castro Leite, 2593 - Iraci",(92) 3521-4215/4220,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional José Mendes, Rua Castro Leite, 2593 - Iraci, Itacoatiara, AMAZONAS, Brasil",,false,OK,"R. Castro Alves - Tiradentes, Itacoatiara - AM, 69103-216, Brasil",-3.1353169,-58.426781,ChIJd0s1FjdUb5IREXBB9tbw648,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:41Z,,,,,,,,false,,,retry_queue,publish
AM_0035,AM.json,AM,AMAZONAS,Itamarati,Unidade Hospitalar Antonio de Souza Brito,"Rua Major Maia, s/n - Centro",(97) 3484-1072,2013568,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Itamarati,Unidade Hospitalar Antonio de Souza Brito,"Rua Major Maia, s/n - Centro",(97) 3484-1072,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Antonio de Souza Brito, Rua Major Maia, s/n - Centro, Itamarati, AMAZONAS, Brasil",,false,OK,"R. Maj. João Maia, Itamarati - AM, 69510-000, Brasil",-6.4415392,-68.2409902,ChIJtZJsLP0FiZER3INC4RvLpNo,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:42Z,,,,,,,,false,,,retry_queue,publish
AM_0036,AM.json,AM,AMAZONAS,Itapiranga,Hospital Miguel Batista de Oliveira,"Rua Bárbara Miranda, s/n - Centro",(92) 3575-2112,2708906,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Itapiranga,Hospital Miguel Batista de Oliveira,"Rua Bárbara Miranda, s/n - Centro",(92) 3575-2112,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Miguel Batista de Oliveira, Rua Bárbara Miranda, s/n - Centro, Itapiranga, AMAZONAS, Brasil",,false,OK,"Av. Terra Nova, Itapiranga - AM, 69120-000, Brasil",-2.7474356,-58.0306435,ChIJnUJYBUCYZZIROWvK4PChXaY,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:42Z,,,,,,,,false,,,retry_queue,publish
AM_0037,AM.json,AM,AMAZONAS,Japurá,Hospital Mayara Redman A. Aziz,"Avenida Juscelino Kubtscheck, s/n - Centro",(97) 3426-1195,2013495,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Japurá,Hospital Mayara Redman A. Aziz,"Avenida Juscelino Kubtscheck, s/n - Centro",(97) 3426-1195,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Mayara Redman A. Aziz, Avenida Juscelino Kubtscheck, s/n - Centro, Japurá, AMAZONAS, Brasil",,false,OK,"Japurá - AM, 69495-000, Brasil",-1.8799669,-66.9987762,ChIJYbW5SAADA5IRYHhmo_bTlPY,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:48:42Z,,,,,,,,false,,,retry_queue,publish
AM_0040,AM.json,AM,AMAZONAS,Jutaí,Unidade Hospitalar de Jutaí,"Rua 7 de março, s/n - Centro",(97) 3425-1132,2011875,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Jutaí,Unidade Hospitalar de Jutaí,"Rua 7 de março, s/n - Centro",(97) 3425-1132,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar de Jutaí, Rua 7 de março, s/n - Centro, Jutaí, AMAZONAS, Brasil",,false,OK,"Jutaí, AM, 69660-000, Brasil",-2.7486492,-66.77277269999999,ChIJwcsnsTQEHZIRW8MlUf8uFaM,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:48:43Z,,,,,,,,false,,,retry_queue,publish
AM_0041,AM.json,AM,AMAZONAS,Jutaí,Polo Base Boca do Biá,Comunidade Boca do Biá,,7340923,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Jutaí,Polo Base Boca do Biá,Comunidade Boca do Biá,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Boca do Biá, Comunidade Boca do Biá, Jutaí, AMAZONAS, Brasil",phones empty,false,OK,"Jutaí, AM, 69660-000, Brasil",-2.7486492,-66.77277269999999,ChIJwcsnsTQEHZIRW8MlUf8uFaM,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:48:43Z,,,,,,,,false,,,retry_queue,publish
AM_0042,AM.json,AM,AMAZONAS,Lábrea,Unidade Mista de Lábrea,"Rua Coronel Luiz Gomes, s/n - Centro",(97) 3331-1465,2012618,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Crotálico,,AMAZONAS,Lábrea,Unidade Mista de Lábrea,"Rua Coronel Luiz Gomes, s/n - Centro",(97) 3331-1465,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Crotálico","Unidade Mista de Lábrea, Rua Coronel Luiz Gomes, s/n - Centro, Lábrea, AMAZONAS, Brasil",,false,OK,"R. Cel. Luís Gomes, Lábrea - AM, 69830-000, Brasil",-7.2642005,-64.7960695,ChIJkY51ceiTL5IRJoYqo38PPnw,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:48:44Z,,,,,,,,false,,,retry_queue,publish
AM_0043,AM.json,AM,AMAZONAS,Lábrea,Polo Base Crispim,Terra Indígena Lago Mahara,,9425578,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Lábrea,Polo Base Crispim,Terra Indígena Lago Mahara,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Crispim, Terra Indígena Lago Mahara, Lábrea, AMAZONAS, Brasil",phones empty,false,OK,"Lábrea, AM, 69830-000, Brasil",-7.263780599999999,-64.7965384,ChIJpXIFicOTL5IRKe7tBtdXZ4c,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:48:44Z,,,,,,,,false,,,retry_queue,publish
AM_0044,AM.json,AM,AMAZONAS,Lábrea,Polo Base Marrecão,Aldeia Marrecão T I Deni,,9472878,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Lábrea,Polo Base Marrecão,Aldeia Marrecão T I Deni,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Marrecão, Aldeia Marrecão T I Deni, Lábrea, AMAZONAS, Brasil",phones empty,false,OK,"Lábrea, AM, 69830-000, Brasil",-7.263780599999999,-64.7965384,ChIJpXIFicOTL5IRKe7tBtdXZ4c,true,APPROXIMATE,political,google_maps_geocoding_v1,2026-04-19T14:48:44Z,,,,,,,,false,,,retry_queue,publish
AM_0046,AM.json,AM,AMAZONAS,Manaquiri,Hospital Raimundo Rodrigues Irmãos,"Rua Bom Pastor, s/n - Centro",(92) 3363-1323,2011891,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Manaquiri,Hospital Raimundo Rodrigues Irmãos,"Rua Bom Pastor, s/n - Centro",(92) 3363-1323,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Raimundo Rodrigues Irmãos, Rua Bom Pastor, s/n - Centro, Manaquiri, AMAZONAS, Brasil",,false,OK,"R. do Hospital, Manaquiri - AM, 69435-000, Brasil",-3.4289846,-60.4623588,ChIJ78QRJACba5IR6gkt8tdoxcU,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:45Z,,,,,,,,false,,,retry_queue,publish
